2018-05-15 09:01:58.219 [restartedMain] INFO  com.csjscm.VicidataApplication 48- Starting VicidataApplication on jinqm439 with PID 1400 (E:\IT\workspace\vicidata\target\classes started by Administrator in E:\IT\workspace\vicidata)
2018-05-15 09:01:59.503 [restartedMain] INFO  c.q.q.config.datasource.MysqlDataSourceConfig 53- =====================>mysql
2018-05-15 09:01:59.503 [restartedMain] INFO  c.q.q.config.datasource.OracleDataSourceConfig 54- ======启动orcal=========>
2018-05-15 09:01:59.507 [restartedMain] WARN  o.s.c.annotation.ConfigurationClassPostProcessor 373- Cannot enhance @Configuration bean definition 'mysqlDataSourceConfig' since its singleton instance has been created too early. The typical cause is a non-static @Bean method with a BeanDefinitionRegistryPostProcessor return type: Consider declaring such methods as 'static'.
2018-05-15 09:01:59.507 [restartedMain] WARN  o.s.c.annotation.ConfigurationClassPostProcessor 373- Cannot enhance @Configuration bean definition 'oracleDataSourceConfig' since its singleton instance has been created too early. The typical cause is a non-static @Bean method with a BeanDefinitionRegistryPostProcessor return type: Consider declaring such methods as 'static'.
2018-05-15 09:01:59.759 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 327- Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$1c06356d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-05-15 09:01:59.783 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 327- Bean 'shiroConfiguration' of type [com.csjscm.mysqldata.shiro.ShiroConfiguration$$EnhancerBySpringCGLIB$$b9643c37] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-05-15 09:01:59.981 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 327- Bean 'securityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-05-15 09:01:59.992 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 327- Bean 'authorizationAttributeSourceAdvisor' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-05-15 09:01:59.998 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 327- Bean 'redisConfig' of type [com.csjscm.config.RedisConfig$$EnhancerBySpringCGLIB$$b4b7f766] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-05-15 09:02:00.006 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 327- Bean 'keyGenerator' of type [com.csjscm.config.RedisConfig$1] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-05-15 09:02:00.007 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker 327- Bean 'org.springframework.cache.annotation.ProxyCachingConfiguration' of type [org.springframework.cache.annotation.ProxyCachingConfiguration$$EnhancerBySpringCGLIB$$65186b8b] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-05-15 09:02:00.318 [restartedMain] INFO  o.s.b.c.e.tomcat.TomcatEmbeddedServletContainer 89- Tomcat initialized with port(s): 8080 (http)
2018-05-15 09:02:00.327 [restartedMain] INFO  org.apache.catalina.core.StandardService 179- Starting service [Tomcat]
2018-05-15 09:02:00.327 [restartedMain] INFO  org.apache.catalina.core.StandardEngine 179- Starting Servlet Engine: Apache Tomcat/8.5.23
2018-05-15 09:02:00.390 [localhost-startStop-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] 179- Initializing Spring embedded WebApplicationContext
2018-05-15 09:02:00.391 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader 276- Root WebApplicationContext: initialization completed in 2139 ms
2018-05-15 09:02:00.507 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean 190- Mapping servlet: 'dispatcherServlet' to [/]
2018-05-15 09:02:00.509 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean 258- Mapping filter: 'characterEncodingFilter' to: [/*]
2018-05-15 09:02:00.510 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean 258- Mapping filter: 'shiroFilter' to: [/*]
2018-05-15 09:02:00.519 [localhost-startStop-1] INFO  org.quartz.ee.servlet.QuartzInitializerListener 147- Quartz Initializer Servlet loaded, initializing Scheduler...
2018-05-15 09:02:00.559 [localhost-startStop-1] INFO  com.mchange.v2.log.MLog 80- MLog clients using log4j logging.
2018-05-15 09:02:00.584 [localhost-startStop-1] INFO  com.mchange.v2.c3p0.C3P0Registry 204- Initializing c3p0-0.9.1.1 [built 15-March-2007 01:32:31; debug? true; trace: 10]
2018-05-15 09:02:00.607 [localhost-startStop-1] INFO  org.quartz.impl.StdSchedulerFactory 1184- Using default implementation for ThreadExecutor
2018-05-15 09:02:00.609 [localhost-startStop-1] INFO  org.quartz.simpl.SimpleThreadPool 268- Job execution threads will use class loader of thread: localhost-startStop-1
2018-05-15 09:02:00.616 [localhost-startStop-1] INFO  org.quartz.core.SchedulerSignalerImpl 61- Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2018-05-15 09:02:00.617 [localhost-startStop-1] INFO  org.quartz.core.QuartzScheduler 240- Quartz Scheduler v.2.2.1 created.
2018-05-15 09:02:00.618 [localhost-startStop-1] INFO  org.quartz.impl.jdbcjobstore.JobStoreTX 670- Using thread monitor-based data access locking (synchronization).
2018-05-15 09:02:00.619 [localhost-startStop-1] INFO  org.quartz.impl.jdbcjobstore.JobStoreTX 59- JobStoreTX initialized.
2018-05-15 09:02:00.621 [localhost-startStop-1] INFO  org.quartz.core.QuartzScheduler 305- Scheduler meta-data: Quartz Scheduler (v2.2.1) 'DefaultQuartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 5 threads.
  Using job-store 'org.quartz.impl.jdbcjobstore.JobStoreTX' - which supports persistence. and is not clustered.

2018-05-15 09:02:00.621 [localhost-startStop-1] INFO  org.quartz.impl.StdSchedulerFactory 1339- Quartz scheduler 'DefaultQuartzScheduler' initialized from default resource file in Quartz package: 'quartz.properties'
2018-05-15 09:02:00.621 [localhost-startStop-1] INFO  org.quartz.impl.StdSchedulerFactory 1343- Quartz scheduler version: 2.2.1
2018-05-15 09:02:00.644 [localhost-startStop-1] INFO  c.m.v2.c3p0.impl.AbstractPoolBackedDataSource 462- Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1hge1b59vr032x11q3xikj|77d219bc, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1hge1b59vr032x11q3xikj|77d219bc, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/qiming_test?useUnicode=true&characterEncoding=utf8&serverTimezone=UTC&allowMultiQueries=true&useSSL=true&verifyServerCertificate=false, lastAcquisitionFailureDefaultUser -> null, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 10, maxStatements -> 0, maxStatementsPerConnection -> 120, minPoolSize -> 1, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
2018-05-15 09:02:00.797 [localhost-startStop-1] INFO  org.quartz.impl.jdbcjobstore.JobStoreTX 861- Freed 0 triggers from 'acquired' / 'blocked' state.
2018-05-15 09:02:00.802 [localhost-startStop-1] INFO  org.quartz.impl.jdbcjobstore.JobStoreTX 871- Recovering 0 jobs that were in-progress at the time of the last shut-down.
2018-05-15 09:02:00.802 [localhost-startStop-1] INFO  org.quartz.impl.jdbcjobstore.JobStoreTX 884- Recovery complete.
2018-05-15 09:02:00.803 [localhost-startStop-1] INFO  org.quartz.impl.jdbcjobstore.JobStoreTX 891- Removed 0 'complete' triggers.
2018-05-15 09:02:00.804 [localhost-startStop-1] INFO  org.quartz.impl.jdbcjobstore.JobStoreTX 896- Removed 0 stale fired job entries.
2018-05-15 09:02:00.806 [localhost-startStop-1] INFO  org.quartz.core.QuartzScheduler 575- Scheduler DefaultQuartzScheduler_$_NON_CLUSTERED started.
2018-05-15 09:02:00.806 [localhost-startStop-1] INFO  org.quartz.ee.servlet.QuartzInitializerListener 199- Scheduler has been started...
2018-05-15 09:02:00.806 [localhost-startStop-1] INFO  org.quartz.ee.servlet.QuartzInitializerListener 217- Storing the Quartz Scheduler Factory in the servlet context at key: org.quartz.impl.StdSchedulerFactory.KEY
2018-05-15 09:02:01.338 [restartedMain] INFO  org.quartz.impl.StdSchedulerFactory 1184- Using default implementation for ThreadExecutor
2018-05-15 09:02:01.338 [restartedMain] INFO  org.quartz.simpl.SimpleThreadPool 268- Job execution threads will use class loader of thread: restartedMain
2018-05-15 09:02:01.339 [restartedMain] INFO  org.quartz.core.SchedulerSignalerImpl 61- Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2018-05-15 09:02:01.339 [restartedMain] INFO  org.quartz.core.QuartzScheduler 240- Quartz Scheduler v.2.2.1 created.
2018-05-15 09:02:01.340 [restartedMain] INFO  org.quartz.impl.jdbcjobstore.JobStoreTX 670- Using thread monitor-based data access locking (synchronization).
2018-05-15 09:02:01.340 [restartedMain] INFO  org.quartz.impl.jdbcjobstore.JobStoreTX 59- JobStoreTX initialized.
2018-05-15 09:02:01.340 [restartedMain] INFO  org.quartz.core.QuartzScheduler 305- Scheduler meta-data: Quartz Scheduler (v2.2.1) 'SchedulerFactory' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 5 threads.
  Using job-store 'org.quartz.impl.jdbcjobstore.JobStoreTX' - which supports persistence. and is not clustered.

2018-05-15 09:02:01.340 [restartedMain] INFO  org.quartz.impl.StdSchedulerFactory 1339- Quartz scheduler 'SchedulerFactory' initialized from an externally provided properties instance.
2018-05-15 09:02:01.340 [restartedMain] INFO  org.quartz.impl.StdSchedulerFactory 1343- Quartz scheduler version: 2.2.1
2018-05-15 09:02:01.341 [restartedMain] INFO  org.quartz.core.QuartzScheduler 2311- JobFactory set to: org.springframework.scheduling.quartz.AdaptableJobFactory@45e53df8
2018-05-15 09:02:01.716 [restartedMain] WARN  org.springframework.aop.framework.CglibAopProxy 265- Unable to proxy interface-implementing method [public final void org.apache.shiro.realm.AuthenticatingRealm.init()] because it is marked as final: Consider using interface-based JDK proxies instead!
2018-05-15 09:02:01.716 [restartedMain] INFO  org.springframework.aop.framework.CglibAopProxy 268- Final method [public final void org.apache.shiro.realm.AuthenticatingRealm.init()] cannot get proxied via CGLIB: Calls to this method will NOT be routed to the target instance and might lead to NPEs against uninitialized fields in the proxy instance.
2018-05-15 09:02:01.716 [restartedMain] WARN  org.springframework.aop.framework.CglibAopProxy 265- Unable to proxy interface-implementing method [public final org.apache.shiro.authc.AuthenticationInfo org.apache.shiro.realm.AuthenticatingRealm.getAuthenticationInfo(org.apache.shiro.authc.AuthenticationToken) throws org.apache.shiro.authc.AuthenticationException] because it is marked as final: Consider using interface-based JDK proxies instead!
2018-05-15 09:02:01.716 [restartedMain] INFO  org.springframework.aop.framework.CglibAopProxy 268- Final method [public final org.apache.shiro.authc.AuthenticationInfo org.apache.shiro.realm.AuthenticatingRealm.getAuthenticationInfo(org.apache.shiro.authc.AuthenticationToken) throws org.apache.shiro.authc.AuthenticationException] cannot get proxied via CGLIB: Calls to this method will NOT be routed to the target instance and might lead to NPEs against uninitialized fields in the proxy instance.
2018-05-15 09:02:02.047 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/article/toarticle]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.articlecontroller.ArticleController.toArticle()
2018-05-15 09:02:02.047 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/article/toarticle1]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.articlecontroller.ArticleController.toArticle1()
2018-05-15 09:02:02.048 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/article/listtoarticle]}" onto public java.lang.String com.csjscm.mysqldata.controller.articlecontroller.ArticleController.listArticleType(com.csjscm.mysqldata.model.ArticleTypeQuery)
2018-05-15 09:02:02.051 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/job/tojob-edit],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.jobcontroller.JobController.toJobEdit(java.lang.Integer)
2018-05-15 09:02:02.052 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/job/toAddJob],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.jobcontroller.JobController.toAddJob()
2018-05-15 09:02:02.052 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/job/addjob],methods=[POST]}" onto public int com.csjscm.mysqldata.controller.jobcontroller.JobController.addjob(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)
2018-05-15 09:02:02.052 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/job/pauseJob],methods=[POST]}" onto public int com.csjscm.mysqldata.controller.jobcontroller.JobController.pauseJob(java.lang.String,java.lang.String,java.lang.Integer)
2018-05-15 09:02:02.052 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/job/resumeJob],methods=[POST]}" onto public int com.csjscm.mysqldata.controller.jobcontroller.JobController.resumeJob(java.lang.String,java.lang.String,java.lang.Integer)
2018-05-15 09:02:02.053 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/job/reschedulejob],methods=[POST]}" onto public int com.csjscm.mysqldata.controller.jobcontroller.JobController.rescheduleJob(java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,java.lang.String,java.lang.String)
2018-05-15 09:02:02.053 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/job/deletejob],methods=[POST]}" onto public int com.csjscm.mysqldata.controller.jobcontroller.JobController.deletejob(java.lang.String,java.lang.String,java.lang.Integer)
2018-05-15 09:02:02.053 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/job/queryjob],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.jobcontroller.JobController.queryJob()
2018-05-15 09:02:02.054 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/job/queryByWhereJob],methods=[POST]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.jobcontroller.JobController.queryByWhereJob(java.lang.String,java.lang.String)
2018-05-15 09:02:02.056 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/pay/pay],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.paycontroller.PingPayController.pingPay()
2018-05-15 09:02:02.056 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/pay/backlogin],methods=[POST]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.paycontroller.PingPayController.backLogin()
2018-05-15 09:02:02.056 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/pay/add-settlement-account],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.paycontroller.PingPayController.pictureShow()
2018-05-15 09:02:02.057 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/pay/createsettleaccount],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.paycontroller.PingPayController.createsettleaccount()
2018-05-15 09:02:02.057 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/pay/createsettleaccount],methods=[POST]}" onto public com.vici.response.MsgResponse com.csjscm.mysqldata.controller.paycontroller.PingPayController.createSettleAccount(com.csjscm.mysqldata.model.SettleAccount)
2018-05-15 09:02:02.057 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/pay/show-settlement-account],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.paycontroller.PingPayController.showSettleAccount()
2018-05-15 09:02:02.058 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/pay/deletesettleaccount],methods=[POST]}" onto public com.vici.response.MsgResponse com.csjscm.mysqldata.controller.paycontroller.PingPayController.deleteSettleAccount(com.csjscm.mysqldata.model.SettleAccount)
2018-05-15 09:02:02.058 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/pay/toShowBIdRefundLogs],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.paycontroller.PingPayController.showBidRefundLogs()
2018-05-15 09:02:02.058 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/pay/excelOutRefundLogs],methods=[GET]}" onto public java.lang.String com.csjscm.mysqldata.controller.paycontroller.PingPayController.excelOutRefundLogs(javax.servlet.http.HttpServletResponse)
2018-05-15 09:02:02.058 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/pay/toShowCabinetOnlinePay],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.paycontroller.PingPayController.ShowCabinetOnlinePay()
2018-05-15 09:02:02.061 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/user/captcha-image],methods=[GET]}" onto public void com.csjscm.mysqldata.controller.UserController.getKaptchaImage(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2018-05-15 09:02:02.061 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/user/captchaVerify],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.csjscm.mysqldata.controller.UserController.captchaVerify(java.lang.String,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2018-05-15 09:02:02.061 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/user/ajaxlogin],methods=[POST]}" onto public com.vici.response.MsgResponse com.csjscm.mysqldata.controller.UserController.ajaxlogin(java.lang.String,java.lang.String,java.lang.String)
2018-05-15 09:02:02.062 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/user/unauth]}" onto public java.lang.Object com.csjscm.mysqldata.controller.UserController.unauth()
2018-05-15 09:02:02.062 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/user/403],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.UserController.unauthorizedRole()
2018-05-15 09:02:02.062 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/user/logout],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.UserController.logout()
2018-05-15 09:02:02.062 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/user/index],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.UserController.viewex()
2018-05-15 09:02:02.062 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/user/tologin],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.UserController.toLogin()
2018-05-15 09:02:02.063 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/user/admin-role],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.UserController.toAdminRole()
2018-05-15 09:02:02.063 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/user/admin-list],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView com.csjscm.mysqldata.controller.UserController.toAdminList(com.csjscm.mysqldata.model.MemberUser)
2018-05-15 09:02:02.063 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping 543- Mapped "{[/user/updateUserStatus],methods=[POST]}" onto public com.vici.response.MsgResponse com.csjscm.mysqldata.controller.UserController.updateUserStatus(java.lang.String,int)
